Mass Number (A),Atomic Number (Z),Element,Half-Life (s),Beta Branch Ratio,Beta Partial Half-Life (log(s)),Q_beta- WS4 (keV),Q_beta- WS4+RBF (keV),Pairing Term,Predicted Half-Life (log(s)),Uncertainty (std dev),Lower CI (95%),Upper CI (95%)
305.0,115.0,,,,,641.6999999999825,641.0,0,5.1367393,1.3417673,2.5068753,7.7666035
306.0,115.0,,,,,1988.0,1987.1000000000056,-1,4.053046,1.0927074,1.9113398,6.1947527
307.0,115.0,,,,,970.7999999999884,969.7999999999884,0,4.755105,1.2510881,2.3029723,7.2072377
308.0,115.0,,,,,2339.7999999999884,2338.700000000012,-1,3.6817977,1.0136464,1.6950508,5.668545
309.0,115.0,,,,,1362.6999999999823,1361.499999999971,0,4.300127,1.1471553,2.0517027,6.5485516
310.0,115.0,,,,,2590.999999999971,2589.8000000000466,-1,3.41909,0.95975316,1.5379738,5.300206
311.0,115.0,,,,,1548.3999999999942,1547.1000000000058,0,4.0996075,1.1028577,1.9380064,6.2612085
312.0,115.0,,,,,3264.1999999999825,3262.800000000017,-1,2.7156014,0.82411426,1.1003375,4.3308654
313.0,115.0,,,,,2273.5,2272.000000000029,0,3.2695792,0.9298585,1.4470564,5.092102
314.0,115.0,,,,,3538.5,3537.0,-1,2.4515316,0.77654064,0.929512,3.9735513
315.0,115.0,,,,,2474.600000000006,2473.0,0,3.0588994,0.88870454,1.3170384,4.8007603
316.0,115.0,,,,,3962.3000000000175,3960.699999999983,-1,2.083546,0.7226014,0.6672472,3.4998446
317.0,115.0,,,,,3082.7999999999884,3081.1999999999825,0,2.3788743,0.76377547,0.8818743,3.8758743
318.0,115.0,,,,,4542.099999999977,4540.399999999965,-1,1.6268225,0.65192306,0.34905326,2.9045916
319.0,115.0,,,,,3561.499999999942,3559.7999999999884,0,1.8525026,0.67550606,0.5285107,3.1764946
320.0,115.0,,,,,4859.20000000007,4857.499999999942,-1,1.3806763,0.61453426,0.17618906,2.5851636
321.0,115.0,,,,,3937.000000000058,3935.29999999993,0,1.4581976,0.6142344,0.2542982,2.662097
322.0,115.0,,,,,5222.900000000023,5221.099999999977,-1,1.1164744,0.5728923,-0.0063945055,2.2393432
323.0,115.0,,,,,4375.100000000035,4373.299999999988,0,0.9946906,0.5474848,-0.07837969,2.067761
324.0,115.0,,,,,5539.0,5537.199999999953,-1,0.8950687,0.53787714,-0.15917057,1.9493079
325.0,115.0,,,,,4580.300000000047,4578.399999999965,0,0.78864497,0.51961905,-0.22980839,1.8070984
326.0,115.0,,,,,5925.5,5923.599999999977,-1,0.62716097,0.49854583,-0.34998888,1.6043108
327.0,115.0,,,,,5096.700000000012,5094.799999999988,0,0.2829032,0.45583254,-0.6105286,1.176335
328.0,115.0,,,,,6398.900000000023,6397.0,-1,0.29705638,0.45752993,-0.5997023,1.193815
329.0,115.0,,,,,5568.0,5566.100000000035,0,-0.13748813,0.4055007,-0.9322695,0.65729326
330.0,115.0,,,,,6836.400000000023,6834.400000000023,-1,-0.004180014,0.4224666,-0.8322146,0.82385457
331.0,115.0,,,,,5970.4000000000815,5968.399999999965,0,-0.40222573,0.37288162,-1.1330738,0.32862228
332.0,115.0,,,,,7313.0,7311.0,-1,-0.32288212,0.38775575,-1.0828834,0.4371192
333.0,115.0,,,,,6560.099999999977,6558.100000000035,0,-0.5100185,0.36571836,-1.2268265,0.2067895
334.0,115.0,,,,,7756.399999999965,7754.299999999988,-1,-0.51481545,0.36800092,-1.2360973,0.20646638
335.0,115.0,,,,,6954.900000000023,6952.900000000023,0,-0.5946005,0.3659011,-1.3117666,0.12256569
336.0,115.0,,,,,8337.900000000023,8335.799999999988,-1,-0.5700382,0.36203593,-1.2796286,0.13955224
337.0,115.0,,,,,7438.0,7435.900000000023,0,-0.694261,0.36657292,-1.4127439,0.024221897
338.0,115.0,,,,,8557.200000000012,8555.100000000035,-1,-0.54433376,0.3642976,-1.258357,0.16968954
339.0,115.0,,,,,7616.599999999977,7614.500000000058,0,-0.71505785,0.36848325,-1.437285,0.0071693063
340.0,115.0,,,,,8702.699999999953,8700.600000000035,-1,-0.5221284,0.36630115,-1.2400787,0.19582188
341.0,115.0,,,,,8052.100000000035,8049.899999999965,0,-0.79581356,0.37014872,-1.5213051,-0.07032204
342.0,115.0,,,,,9431.499999999942,9429.299999999988,-1,-0.5507575,0.36688057,-1.2698435,0.1683284
343.0,115.0,,,,,8739.70000000007,8737.5,0,-0.92990357,0.37003103,-1.6551645,-0.20464271
344.0,115.0,,,,,10148.400000000023,10146.20000000007,-1,-0.66373765,0.36873725,-1.3864627,0.05898738
345.0,115.0,,,,,9528.5,9526.299999999988,0,-1.0344121,0.37641835,-1.7721921,-0.29663217
346.0,115.0,,,,,10643.40000000008,10641.200000000012,-1,-0.7404133,0.37065992,-1.4669068,-0.01391983
347.0,115.0,,,,,9940.0,9937.799999999988,0,-1.0899651,0.37984556,-1.8344624,-0.3454678
348.0,115.0,,,,,11131.700000000012,11129.400000000023,-1,-0.81585824,0.37258992,-1.5461345,-0.08558202
349.0,115.0,,,,,10417.70000000007,10415.40000000008,0,-1.156452,0.3839909,-1.9090741,-0.40382975
350.0,115.0,,,,,11582.999999999942,11580.70000000007,-1,-0.88450503,0.3745229,-1.6185699,-0.15044016
309.0,116.0,,,,,199.5,198.90000000002328,0,5.720735,1.4862918,2.8076031,8.633867
311.0,116.0,,,,,499.8999999999942,499.1000000000058,0,5.3800516,1.4011621,2.6337738,8.126329
313.0,116.0,,,,,1324.6999999999823,1323.7999999999884,0,4.399961,1.169559,2.1076252,6.692297
314.0,116.0,,,,,431.8000000000175,430.7999999999884,1,5.1354127,1.3414468,2.506177,7.7646484
315.0,116.0,,,,,1841.2999999999884,1840.1999999999823,0,3.8014028,1.0387508,1.7654512,5.8373547
316.0,116.0,,,,,773.1999999999825,772.0000000000291,1,4.767124,1.2538962,2.3094876,7.224761
317.0,116.0,,,,,2149.600000000006,2148.300000000017,0,3.4653032,0.9691081,1.5658512,5.364755
318.0,116.0,,,,,1262.600000000035,1261.2999999999884,1,4.2316966,1.1319321,2.0131097,6.4502835
319.0,116.0,,,,,2451.0,2449.700000000012,0,3.137277,0.90388125,1.3656696,4.908884
320.0,116.0,,,,,1448.0,1446.5000000000582,1,4.04468,1.090889,1.9065378,6.182822
321.0,116.0,,,,,2680.5999999999767,2679.100000000035,0,2.8932536,0.85715413,1.2132314,4.5732756
322.0,116.0,,,,,1753.600000000035,1752.0999999999767,1,3.7199037,1.0216064,1.717555,5.7222524
323.0,116.0,,,,,3069.5,3068.0,0,2.4651952,0.7789568,0.93843985,3.9919505
324.0,116.0,,,,,2199.899999999965,2198.3000000000466,1,2.6973882,0.802354,1.1247743,4.270002
325.0,116.0,,,,,3437.700000000012,3436.100000000035,0,1.640511,0.6354471,0.39503467,2.8859873
326.0,116.0,,,,,2470.7999999999884,2469.200000000012,1,2.4495308,0.75580287,0.9681572,3.9309044
327.0,116.0,,,,,3878.6999999999534,3877.0,0,1.2308764,0.5700572,0.11356425,2.3481886
328.0,116.0,,,,,3078.499999999942,3076.7999999999884,1,1.8564897,0.6593122,0.5642377,3.1487417
329.0,116.0,,,,,4413.600000000035,4411.799999999988,0,0.7330622,0.4975065,-0.24205053,1.708175
330.0,116.0,,,,,3621.5999999999767,3619.9000000000233,1,1.3131983,0.58227146,0.17194629,2.4544504
331.0,116.0,,,,,4858.0,4856.200000000012,0,0.3190484,0.43372378,-0.5310502,1.169147
332.0,116.0,,,,,4051.0,4049.200000000012,1,0.9253878,0.5338309,-0.12092072,1.9716964
333.0,116.0,,,,,5321.599999999977,5319.700000000012,0,-0.07648474,0.37934494,-0.8200008,0.66703135
334.0,116.0,,,,,4542.300000000047,4540.399999999965,1,0.6387051,0.5122105,-0.36522752,1.6426377
335.0,116.0,,,,,5799.700000000012,5797.799999999988,0,-0.4162617,0.34387076,-1.0902483,0.25772497
336.0,116.0,,,,,5111.5,5109.599999999977,1,0.3699327,0.49410248,-0.5985082,1.3383737
337.0,116.0,,,,,6549.5,6547.599999999977,0,-0.6987769,0.32177362,-1.3294532,-0.06810057
338.0,116.0,,,,,5688.100000000035,5686.099999999977,1,0.09810352,0.47607797,-0.83500934,1.0312164
339.0,116.0,,,,,6828.100000000035,6826.099999999977,0,-0.7778467,0.3219132,-1.4087965,-0.14689678
340.0,116.0,,,,,5969.700000000012,5967.699999999953,1,-0.025961816,0.46903342,-0.9452673,0.8933437
341.0,116.0,,,,,6959.299999999988,6957.300000000047,0,-0.8130797,0.32220185,-1.4445953,-0.1815641
342.0,116.0,,,,,6187.900000000023,6185.899999999965,1,-0.11827016,0.46431696,-1.0283314,0.7917911
343.0,116.0,,,,,7485.700000000012,7483.600000000035,0,-0.90506274,0.32739562,-1.5467582,-0.2633673
344.0,116.0,,,,,6677.900000000023,6675.79999999993,1,-0.33610097,0.4517811,-1.221592,0.54938996
345.0,116.0,,,,,8093.600000000035,8091.5,0,-0.99516535,0.33525112,-1.6522576,-0.33807313
346.0,116.0,,,,,7478.199999999953,7476.099999999977,1,-0.67089576,0.4269843,-1.5077851,0.16599351
347.0,116.0,,,,,8605.400000000081,8603.200000000012,0,-1.0710061,0.34203085,-1.7413865,-0.4006256
348.0,116.0,,,,,7875.099999999977,7873.0,1,-0.8089553,0.42351466,-1.639044,0.021133423
349.0,116.0,,,,,9038.899999999963,9036.79999999993,0,-1.1342286,0.34795994,-1.81623,-0.45222712
350.0,116.0,,,,,8263.700000000012,8261.499999999942,1,-0.94791055,0.41977176,-1.7706633,-0.1251579
304.0,117.0,,,,,150.10000000000582,151.09999999997672,-1,5.407731,1.4079944,2.648062,8.1674
306.0,117.0,,,,,484.8999999999942,485.5,-1,5.092883,1.3311905,2.4837496,7.702017
308.0,117.0,,,,,939.7000000000116,939.8000000000176,-1,4.667059,1.2306134,2.2550566,7.0790615
310.0,117.0,,,,,1307.2000000000407,1307.1000000000058,-1,4.322074,1.1520606,2.0640352,6.5801125
311.0,117.0,,,,,307.7999999999884,307.5,0,4.7629647,1.2529242,2.3072333,7.218696
312.0,117.0,,,,,1647.999999999971,1647.6000000000058,-1,4.001812,1.0815982,1.8818796,6.121744
313.0,117.0,,,,,935.1000000000058,934.6000000000058,0,4.125427,1.1085083,1.9527504,6.2981033
314.0,117.0,,,,,2443.899999999994,2443.2999999999884,-1,3.2601163,0.9279855,1.4412647,5.078968
315.0,117.0,,,,,1534.6000000000058,1533.9000000000233,0,3.5216897,0.9805952,1.5997231,5.443656
316.0,117.0,,,,,2972.600000000035,2971.899999999994,-1,2.7665925,0.83351284,1.1329073,4.4002776
317.0,117.0,,,,,2029.2999999999884,2028.5,0,3.0242753,0.88205075,1.2954558,4.7530947
318.0,117.0,,,,,3433.999999999971,3433.100000000035,-1,2.342494,0.7574367,0.857918,3.82707
319.0,117.0,,,,,2830.5,2829.5,0,2.2133458,0.73402464,0.7746575,3.652034
320.0,117.0,,,,,3464.7999999999884,3463.7999999999884,-1,2.3127167,0.75227463,0.8382584,3.7871752
321.0,117.0,,,,,2594.2999999999884,2593.199999999953,0,2.4533117,0.7768551,0.9306756,3.9759479
322.0,117.0,,,,,3832.700000000012,3831.600000000035,-1,1.9750366,0.6953928,0.61206675,3.3380065
323.0,117.0,,,,,2726.200000000012,2724.900000000024,0,2.3205323,0.7536272,0.843423,3.7976418
324.0,117.0,,,,,4056.800000000047,4055.499999999942,-1,1.7887063,0.6653111,0.4846965,3.0927162
325.0,117.0,,,,,3292.5999999999767,3291.2999999999884,0,1.7815163,0.65882224,0.49022472,3.0728078
326.0,117.0,,,,,4558.5,4557.099999999977,-1,1.3840358,0.603173,0.20181668,2.566255
327.0,117.0,,,,,3563.200000000012,3561.7999999999884,0,1.5302732,0.61716443,0.3206309,2.7399154
328.0,117.0,,,,,4896.5,4895.0,-1,1.1226604,0.5630731,0.019037127,2.2262836
329.0,117.0,,,,,4105.0,4103.5,0,1.0259569,0.53914434,-0.03076601,2.0826797
330.0,117.0,,,,,5413.299999999988,5411.799999999988,-1,0.7484005,0.49395382,-0.21974903,1.7165501
331.0,117.0,,,,,4696.29999999993,4694.800000000047,0,0.47067744,0.45663258,-0.42432243,1.3656774
332.0,117.0,,,,,5966.499999999942,5964.899999999965,-1,0.3690073,0.43391338,-0.48146296,1.2194775
333.0,117.0,,,,,5003.600000000035,5002.0,0,0.19025618,0.41439137,-0.6219509,1.0024633
334.0,117.0,,,,,6382.999999999942,6381.400000000023,-1,0.0956462,0.39547807,-0.6794908,0.8707832
335.0,117.0,,,,,5744.699999999953,5743.0,0,-0.37956923,0.3472254,-1.0601311,0.30099255
336.0,117.0,,,,,6861.699999999953,6860.0,-1,-0.19348815,0.35818452,-0.89552987,0.5085535
337.0,117.0,,,,,6082.400000000023,6080.70000000007,0,-0.58431536,0.33022636,-1.231559,0.06292832
338.0,117.0,,,,,7528.200000000012,7526.400000000023,-1,-0.4858116,0.32463127,-1.1220889,0.15046573
339.0,117.0,,,,,6719.199999999953,6717.400000000023,0,-0.74419653,0.32207602,-1.3754656,-0.1129275
340.0,117.0,,,,,7901.099999999977,7899.299999999988,-1,-0.67451817,0.31082863,-1.2837423,-0.06529403
341.0,117.0,,,,,7126.299999999988,7124.399999999965,0,-0.8512895,0.32291391,-1.4842007,-0.21837825
342.0,117.0,,,,,8231.800000000047,8229.900000000081,-1,-0.7221271,0.31084767,-1.3313885,-0.11286563
343.0,117.0,,,,,7309.699999999953,7307.899999999965,0,-0.8783054,0.3254144,-1.5161176,-0.24049318
344.0,117.0,,,,,8441.799999999988,8439.900000000023,-1,-0.65628785,0.35397878,-1.3500862,0.037510574
345.0,117.0,,,,,7597.999999999942,7596.099999999977,0,-0.72246844,0.35829806,-1.4247327,-0.020204246
346.0,117.0,,,,,9106.200000000012,9104.199999999952,-1,-0.65628785,0.35397878,-1.3500862,0.037510574
347.0,117.0,,,,,8436.099999999919,8434.200000000012,0,-0.82593626,0.36463776,-1.5406263,-0.11124623
348.0,117.0,,,,,9566.100000000037,9564.100000000037,-1,-0.70228475,0.35669443,-1.4014058,-0.0031636357
349.0,117.0,,,,,8817.100000000035,8815.0,0,-0.8718065,0.3674903,-1.5920875,-0.1515255
350.0,117.0,,,,,9999.0,9997.0,-1,-0.76630473,0.36060673,-1.473094,-0.059515536
315.0,118.0,,,,,129.59999999997672,129.39999999999418,0,5.7232337,1.3789515,3.0204885,8.425979
317.0,118.0,,,,,646.7000000000116,646.2999999999884,0,5.129907,1.2442671,2.6911435,7.5686707
319.0,118.0,,,,,1143.5,1142.899999999965,0,4.56036,1.121469,2.3622806,6.758439
320.0,118.0,,,,,1092.5,1091.7999999999884,1,4.1245546,0.96392053,2.2352705,6.013839
321.0,118.0,,,,,2473.900000000024,2473.100000000035,0,3.0187151,0.8271517,1.3974978,4.6399326
322.0,118.0,,,,,1643.5,1642.5999999999767,1,3.5119317,0.8512955,1.8433925,5.180471
323.0,118.0,,,,,3229.699999999953,3228.899999999965,0,2.1569092,0.68670666,0.8109641,3.5028543
324.0,118.0,,,,,1317.5999999999767,1316.7000000000116,1,3.895476,0.91950256,2.0932512,5.697701
325.0,118.0,,,,,2141.5999999999767,2140.5999999999767,0,3.4283917,0.89681286,1.6706384,5.186145
326.0,118.0,,,,,1087.0999999999767,1086.100000000035,1,4.1696672,0.9692324,2.2699718,6.0693626
327.0,118.0,,,,,2510.499999999942,2509.400000000024,0,3.0109859,0.8217437,1.4003681,4.6216035
328.0,118.0,,,,,1563.3000000000466,1562.100000000035,1,3.6439846,0.8720672,1.9347328,5.353236
329.0,118.0,,,,,2879.5,2878.2999999999884,0,2.5949361,0.75113463,1.1227123,4.06716
330.0,118.0,,,,,1955.700000000012,1954.4000000000235,1,3.2123253,0.79632556,1.6515272,4.7731237
331.0,118.0,,,,,3163.700000000012,3162.400000000024,0,2.2771554,0.699737,0.9056709,3.64864
332.0,118.0,,,,,2266.100000000035,2264.700000000012,1,2.873728,0.739846,1.4236299,4.3238263
333.0,118.0,,,,,3742.200000000012,3740.799999999989,0,1.6489491,0.6073603,0.45852292,2.8393755
334.0,118.0,,,,,2907.100000000035,2905.700000000012,1,2.1717105,0.63385785,0.92934906,3.414072
335.0,118.0,,,,,4047.800000000047,4046.299999999989,0,1.3264191,0.5627695,0.22339094,2.4294472
336.0,118.0,,,,,3026.0,3024.5,1,2.0528872,0.6165835,0.8443835,3.261391
337.0,118.0,,,,,4701.599999999977,4699.999999999942,0,0.6167528,0.47473788,-0.31373346,1.5472391
338.0,118.0,,,,,3667.1999999999534,3665.700000000012,1,1.4153011,0.52619404,0.38396072,2.4466414
339.0,118.0,,,,,5162.400000000023,5160.799999999988,0,0.16654682,0.42792153,-0.6721794,1.0052731
340.0,118.0,,,,,4431.799999999988,4430.200000000012,1,0.86864203,0.4415376,0.0032283664,1.7340558
341.0,118.0,,,,,5622.400000000023,5620.799999999988,0,-0.21280983,0.39187303,-0.980881,0.5552614
342.0,118.0,,,,,4610.699999999953,4608.999999999942,1,0.7500152,0.42671704,-0.0863502,1.5863806
343.0,118.0,,,,,5953.299999999988,5951.600000000035,0,-0.3640644,0.378879,-1.1066673,0.3785385
344.0,118.0,,,,,5079.200000000012,5077.5,1,0.5266053,0.42213663,-0.3007825,1.3539932
345.0,118.0,,,,,6241.000000000058,6239.20000000007,0,-0.42106375,0.37508595,-1.1562322,0.3141047
346.0,118.0,,,,,5421.199999999953,5419.400000000023,1,0.35931915,0.42189845,-0.46760184,1.1862402
347.0,118.0,,,,,6991.000000000058,6989.200000000012,0,-0.6117114,0.3637069,-1.3245769,0.10115415
348.0,118.0,,,,,6341.799999999988,6340.0,1,-0.13334739,0.41377848,-0.9443532,0.67765844
349.0,118.0,,,,,7486.999999999942,7485.200000000012,0,-0.7077492,0.35744122,-1.408334,-0.0071644187
350.0,118.0,,,,,6705.400000000023,6703.5,1,-0.3155751,0.40677103,-1.1128464,0.48169616
312.0,119.0,,,,,304.1000000000058,304.9000000000233,-1,6.023783,1.5323946,3.0202897,9.027277
316.0,119.0,,,,,1144.1000000000058,1144.2999999999884,-1,5.092833,1.3124137,2.520502,7.665164
317.0,119.0,,,,,224.5000000000291,224.5000000000582,0,5.6308384,1.3553016,2.9744473,8.28723
318.0,119.0,,,,,1657.2000000000116,1657.100000000035,-1,4.555488,1.1928456,2.2175107,6.8934655
319.0,119.0,,,,,682.5,682.2999999999884,0,5.106741,1.2368077,2.6825979,7.530884
320.0,119.0,,,,,2139.5,2139.200000000012,-1,4.050975,1.0858828,1.9226446,6.179305
321.0,119.0,,,,,1194.2000000000116,1193.9000000000233,0,4.5197396,1.11081,2.342552,6.696927
322.0,119.0,,,,,2587.699999999953,2587.3000000000466,-1,3.586911,0.9924762,1.6416575,5.5321646
323.0,119.0,,,,,1662.8000000000466,1662.2000000000698,0,3.9832246,1.0019376,2.0194268,5.9470224
324.0,119.0,,,,,4087.200000000012,4086.600000000035,-1,2.0647635,0.7102098,0.6727524,3.4567747
325.0,119.0,,,,,3668.9000000000233,3668.200000000012,0,1.688489,0.6171421,0.47889042,2.8980875
326.0,119.0,,,,,3344.200000000012,3343.400000000024,-1,2.810436,0.8416486,1.1608047,4.4600673
327.0,119.0,,,,,2533.400000000024,2532.5,0,2.9912252,0.81781113,1.3883154,4.5941353
328.0,119.0,,,,,3788.799999999989,3788.0,-1,2.3723924,0.7626435,0.87761104,3.8671737
329.0,119.0,,,,,2559.200000000012,2558.3000000000466,0,2.972889,0.81333196,1.3787583,4.5670195
330.0,119.0,,,,,3830.4000000000233,3829.399999999965,-1,2.3343987,0.75603104,0.8525779,3.8162196
331.0,119.0,,,,,3126.000000000058,3124.899999999965,0,2.3276203,0.70704013,0.9418216,3.713419
332.0,119.0,,,,,4477.5,4476.500000000058,-1,1.6871114,0.64930046,0.41448247,2.9597402
333.0,119.0,,,,,3594.899999999965,3593.7999999999884,0,1.8160484,0.63020414,0.5808482,3.0512486
334.0,119.0,,,,,4789.799999999988,4788.600000000035,-1,1.3821819,0.6028984,0.20050097,2.5638628
335.0,119.0,,,,,4023.9000000000233,4022.700000000012,0,1.356853,0.5663231,0.24685967,2.4668465
336.0,119.0,,,,,6527.200000000012,6525.900000000023,-1,0.085380554,0.4326593,-0.7626317,0.9333928
337.0,119.0,,,,,5049.899999999965,5048.599999999977,0,0.26901984,0.4385665,-0.5905705,1.1286101
338.0,119.0,,,,,6261.5,6260.099999999977,-1,0.13947374,0.43891004,-0.72078997,0.99973744
339.0,119.0,,,,,4081.700000000012,4080.299999999989,0,1.0214741,0.53959244,-0.03612709,2.0790753
340.0,119.0,,,,,6012.799999999988,6011.299999999988,-1,0.25982285,0.45350188,-0.62904084,1.1486865
341.0,119.0,,,,,5244.799999999988,5243.300000000047,0,0.08474207,0.4285529,-0.7552216,0.92470574
342.0,119.0,,,,,6674.400000000023,6672.900000000023,-1,-0.11358076,0.41027883,-0.9177273,0.69056576
343.0,119.0,,,,,5656.099999999977,5654.499999999942,0,-0.11102617,0.40650606,-0.9077781,0.68572575
344.0,119.0,,,,,6813.299999999988,6811.700000000012,-1,-0.19804782,0.40107664,-0.98415804,0.5880624
345.0,119.0,,,,,5957.699999999953,5956.099999999977,0,-0.26644722,0.39540213,-1.0414354,0.508541
346.0,119.0,,,,,6994.100000000035,6992.5,-1,-0.243572,0.3962821,-1.0202849,0.53314096
347.0,119.0,,,,,6347.399999999965,6345.699999999953,0,-0.44792652,0.38451403,-1.2015741,0.30572098
348.0,119.0,,,,,8055.5,8053.799999999988,-1,-0.45687363,0.373951,-1.1898175,0.27607033
349.0,119.0,,,,,7385.400000000023,7383.700000000012,0,-0.9800955,0.35587963,-1.6776196,-0.28257143
350.0,119.0,,,,,8542.0,8540.300000000047,-1,-0.5602067,0.36484963,-1.275312,0.15489858
323.0,120.0,,,,,130.09999999997672,129.9999999999418,0,4.962883,1.3000739,2.4147382,7.511028
325.0,120.0,,,,,588.8999999999651,588.5999999999767,0,4.4935107,1.1907599,2.1596212,6.8274
326.0,120.0,,,,,1641.600000000035,1641.1999999999534,1,3.1857157,0.783666,1.6497302,4.721701
327.0,120.0,,,,,691.3000000000466,690.8999999999651,0,4.391445,1.1676391,2.1028724,6.680018
328.0,120.0,,,,,341.9000000000233,341.2999999999884,1,4.514575,1.0497453,2.4570742,6.572076
329.0,120.0,,,,,1855.0,1854.399999999965,0,3.206728,0.9145802,1.4141507,4.9993052
330.0,120.0,,,,,937.8999999999652,937.2000000000116,1,3.9122508,0.92034525,2.108374,5.7161274
331.0,120.0,,,,,1781.5999999999185,1780.9000000000233,0,3.2842038,0.92860043,1.4641469,5.1042604
332.0,120.0,,,,,935.2999999999884,934.3999999999652,1,3.9197319,0.91986847,2.1167896,5.7226744
333.0,120.0,,,,,2305.900000000024,2305.0,0,2.7506948,0.8221484,1.1392839,4.3621054
334.0,120.0,,,,,1502.399999999965,1501.4999999999418,1,3.3468487,0.806223,1.7666516,4.927046
335.0,120.0,,,,,2753.499999999942,2752.5,0,2.3035648,0.7381603,0.8567705,3.750359
336.0,120.0,,,,,876.7000000000116,875.7000000000116,1,3.9890907,0.9299961,2.1662984,5.811883
337.0,120.0,,,,,2259.400000000024,2258.400000000081,0,2.806261,0.8291359,1.1811547,4.4313674
338.0,120.0,,,,,1387.8000000000466,1386.7000000000116,1,3.4732568,0.8263341,1.8536419,5.0928717
339.0,120.0,,,,,3695.79999999993,3694.6999999999534,0,1.388869,0.5893568,0.23372972,2.5440083
340.0,120.0,,,,,2133.600000000035,2132.400000000024,1,2.7183292,0.6893864,1.3671317,4.0695267
341.0,120.0,,,,,3359.0,3357.7999999999884,0,1.7148573,0.6355418,0.46919537,2.9605193
342.0,120.0,,,,,2925.2999999999884,2924.0999999999767,1,1.939533,0.56693023,0.8283497,3.0507164
343.0,120.0,,,,,4064.800000000047,4063.5,0,1.0453308,0.5396409,-0.01236546,2.1030269
344.0,120.0,,,,,3374.0,3372.700000000012,1,1.5891612,0.53373796,0.5430348,2.6352875
345.0,120.0,,,,,4573.900000000023,4572.5,0,0.5747842,0.47836265,-0.36280662,1.5123751
346.0,120.0,,,,,3855.0,3853.600000000035,1,1.212287,0.5093385,0.21398348,2.2105904
347.0,120.0,,,,,4881.100000000035,4879.700000000012,0,0.3284245,0.4487934,-0.5512106,1.2080595
348.0,120.0,,,,,4126.300000000047,4124.799999999988,1,1.010499,0.49751985,0.035360098,1.9856379
349.0,120.0,,,,,5749.400000000023,5747.900000000023,0,-0.12480712,0.40483794,-0.9182895,0.66867524
350.0,120.0,,,,,5122.700000000012,5121.099999999977,1,0.17430216,0.45390004,-0.7153419,1.0639462
320.0,121.0,,,,,156.90000000002328,157.59999999997672,-1,5.2371864,1.3661418,2.5595484,7.9148245
